epoch,train_loss,train_acc,val_loss,val_acc
28,0.02825677879339975,0.9976950139512314,0.7062609782893473,0.929481733220051
29,0.02290101945816017,0.997573698896033,0.7113313799630613,0.9345794392523364
30,0.018704624270588017,0.9976950139512314,0.6477002514021419,0.9337298215802888
31,0.08149407210532834,0.9919932063569089,0.9499045331901479,0.8963466440101954
32,0.1241140036448162,0.9873832342593716,0.777426634664341,0.9167374681393373
33,0.04682884281079746,0.9966031784544462,0.6320922411186977,0.9303313508920985
34,0.04592859506043042,0.9973310687856363,0.7530669878373839,0.9260832625318607
35,0.027512146441787247,0.997573698896033,0.6615399316953418,0.9388275276125744
36,0.019077733222787913,0.9983015892272231,0.6566518613136514,0.935429056924384
37,0.021821157304708145,0.9981802741720247,0.7427532895956388,0.9303313508920985
38,0.042049709027338185,0.9976950139512314,0.8140899775361448,0.9252336448598131
39,0.04594241208215514,0.9974523838408347,0.7179222840597392,0.9311809685641461
40,0.0332389267042404,0.9986655343928181,0.6813416085257404,0.9286321155480034
41,0.03476034060534554,0.9981802741720247,0.6446689888391843,0.9337298215802888
42,0.025565624679051803,0.9985442193376198,0.7469268714156106,0.9277824978759558
43,0.04356796860181488,0.9973310687856363,0.7360294696288587,0.9303313508920985
44,0.03997271195059478,0.9974523838408347,0.7493195694791329,0.9345794392523364
45,0.02618007691077464,0.9981802741720247,0.6560619004900008,0.9405267629566695
46,0.0073824964362477615,0.9998786849448017,0.649398449672261,0.9379779099405268
47,0.004229649217162305,0.9997573698896033,0.65556387038634,0.9405267629566695
48,0.0034120361872372602,1.0,0.6593056052176245,0.9413763806287171
49,0.0029261343973825153,1.0,0.6706850184262204,0.9413763806287171
50,0.002504953513710328,1.0,0.6691548374806711,0.9413763806287171
51,0.0022293315097883055,1.0,0.6733887488609568,0.9430756159728122
52,0.001976254401789748,1.0,0.6860824851706915,0.9413763806287171
53,0.0017803063393353215,1.0,0.6818370453779132,0.9439252336448598
54,0.0015935969281271434,1.0,0.6897961417040586,0.9439252336448598
55,0.0015677923603717974,1.0,0.7094726924077879,0.945624468988955
56,0.0022839070757055377,1.0,0.6811674005947785,0.9362786745964317
57,0.057714077125117134,0.9883537547009584,2.1241989735333515,0.8028887000849617
58,0.231723773785692,0.9673662501516438,0.5923771939241187,0.9362786745964317
59,0.02737419314327264,0.9986655343928181,0.5933006302775624,0.9413763806287171
60,0.012833073965271426,0.9995147397792066,0.6294352812035771,0.9447748513169074
61,0.009125074857411368,0.9993934247240083,0.6052312471143452,0.9430756159728122
62,0.003971905767850747,1.0,0.6833701867518429,0.9388275276125744
63,0.003788235699788439,1.0,0.5980027259257048,0.9447748513169074
64,0.0028815361095273087,1.0,0.624685126145512,0.9464740866610025
65,0.0032782302051963383,1.0,0.6361570038730651,0.9439252336448598
66,0.033921367393782396,0.9969671236200413,0.8066760404011711,0.9311809685641461
67,0.07006146850220991,0.995147397792066,0.6597913685891723,0.9371282922684792
68,0.01523837056198514,0.9997573698896033,0.6030185448991715,0.9405267629566695
69,0.009347652226015808,0.999636054834405,0.7888995337607806,0.935429056924384
70,0.035718088018945535,0.9986655343928181,0.5942052159657798,0.9388275276125744
71,0.027039914805341313,0.9986655343928181,0.7069144277827863,0.9328802039082413
72,0.02435443276498997,0.9990294795584131,0.7076938952063745,0.9379779099405268
73,0.00858554746049506,0.9997573698896033,0.6414974278682556,0.9388275276125744
74,0.005903540602821351,0.9997573698896033,0.6400643377584629,0.9379779099405268
75,0.0024299846916223024,1.0,0.6526297099726907,0.9388275276125744
76,0.001140357231413741,1.0,0.6567585229938541,0.9388275276125744
77,0.0009672211270260099,1.0,0.6622211339858977,0.9405267629566695
78,0.0008654318320341557,1.0,0.6613010328568474,0.9405267629566695
79,0.0007624009216931221,1.0,0.6676500996285155,0.9396771452846219
80,0.0006939742914599281,1.0,0.6698109622508249,0.9413763806287171
81,0.0006235325792593082,1.0,0.6721894184322101,0.9422259983007647
82,0.000575218080342662,1.0,0.6817227392437644,0.9422259983007647
83,0.0005258410450703351,1.0,0.677635617637271,0.9396771452846219
84,0.0004761263525449476,1.0,0.6845187636665183,0.9405267629566695
85,0.0004376604406037233,1.0,0.6863883755303534,0.9405267629566695
86,0.0003995679085707037,1.0,0.6995849774188236,0.9396771452846219
87,0.00036363323659417007,1.0,0.6916204091701925,0.9430756159728122
88,0.0003326192991266866,1.0,0.7066921305869601,0.9413763806287171
89,0.0003024023049672017,1.0,0.7137817836013688,0.9422259983007647
90,0.00027418539978665016,1.0,0.7142344907218133,0.9396771452846219
91,0.00025012743199248887,1.0,0.7250732080639042,0.9413763806287171
92,0.0002261528243477626,1.0,0.7258760667694439,0.9405267629566695
93,0.00020707844643899138,1.0,0.7358550743321345,0.9413763806287171
94,0.00018523805237512022,1.0,0.7356471449264128,0.9405267629566695
95,0.00016928912128226807,1.0,0.7488117157900983,0.9396771452846219
96,0.0001540425379912978,1.0,0.7498448307369974,0.9405267629566695
97,0.00013797382596913188,1.0,0.7525411705862725,0.9413763806287171
98,0.0001232046437861917,1.0,0.7596134213932861,0.9422259983007647
99,0.00011081963740935476,1.0,0.774260594045661,0.9413763806287171
100,9.952919708749493e-05,1.0,0.7691360825957404,0.9413763806287171
