epoch,train_loss,train_acc,val_loss,val_acc
76,0.0009913511753187744,1.0,1.0757885198017856,0.929481733220051
77,0.3758194091804213,0.9310414560161779,0.8873991986504023,0.8895497026338148
78,0.14825183589791144,0.9832153690596562,0.9335125394057904,0.9167374681393373
79,0.04118576171846554,0.9963599595551061,0.7814492470345056,0.9286321155480034
80,0.02032982235203739,0.9989888776541962,0.7814642599100974,0.9252336448598131
81,0.018364939807007357,0.9993933265925177,0.8651885532583335,0.9260832625318607
82,0.006306539619053338,0.9997977755308393,0.8594375450730628,0.9303313508920985
83,0.004407642768174259,0.9997977755308393,0.8606111219401267,0.929481733220051
84,0.00313883988098199,1.0,0.8618595043075419,0.9303313508920985
85,0.002464019892505616,1.0,0.8569455041455939,0.9286321155480034
86,0.0020455305738594945,1.0,0.8766354339651465,0.929481733220051
87,0.0017704771264739658,1.0,0.8784571613613184,0.929481733220051
88,0.0016029717907294465,1.0,0.8821468807016274,0.9286321155480034
89,0.0014805449031602264,1.0,0.8816706176116088,0.929481733220051
90,0.001361979792013207,1.0,0.9019393540076918,0.9311809685641461
91,0.0012621259544688844,1.0,0.9054597880542532,0.9311809685641461
92,0.0011790008948036705,1.0,0.9114463274622733,0.9311809685641461
93,0.0011050861283639565,1.0,0.9140293790611455,0.9303313508920985
94,0.0010210610174689785,1.0,0.925134106622273,0.9311809685641461
95,0.0009669775745941607,1.0,0.9330393642111157,0.9311809685641461
96,0.0009046262544480928,1.0,0.9394338805491173,0.9320305862361937
97,0.0008450693805881892,1.0,0.94209727455016,0.9303313508920985
98,0.0007986076603689738,1.0,0.9430954932356246,0.9320305862361937
99,0.0007500118759618008,1.0,0.9453589286253223,0.9311809685641461
100,0.0007131836274441019,1.0,0.9570447898255432,0.9320305862361937
